extended link role,definition,prefix,name,label,depth,order,priority,parent,arcrole,systemid
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ProceedsFromTimeDepositsAccepted,Proceeds from Time Deposits Accepted,3,138.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-inflow,us-gaap-instantInflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentForContingentConsiderationLiabilityFinancingActivities,"Payment for Contingent Consideration Liability, Financing Activities",3,138.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForDerivativeInstrumentFinancingActivities,"Payments for Derivative Instrument, Financing Activities",3,139.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToAcquireManagementContractRights,Payments to Acquire Management Contract Rights,3,140.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OriginationOfNotesReceivableFromRelatedParties,Origination of Notes Receivable from Related Parties,3,141.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfLinesOfCredit,Repayments of Lines of Credit,3,142.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfCommercialPaper,Repayments of Commercial Paper,3,143.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfBankDebt,Repayments of Bank Debt,3,144.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForMortgageDeposits,Payments for Mortgage Deposits,3,145.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfSubordinatedShortTermDebt,Repayments of Subordinated Short-Term Debt,3,146.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfNotesPayable,Repayments of Notes Payable,3,147.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfConstructionLoansPayable,Repayments of Construction Loans Payable,3,148.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfOtherShortTermDebt,Repayments of Other Short-Term Debt,3,149.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfLongTermDebtAndCapitalSecurities,"Repayment of Long-Term Debt, Long-Term Lease Obligation, and Capital Security",3,150.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfLongTermDebt,Repayments of Long-Term Debt,3,151.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfLongTermLinesOfCredit,Repayments of Long-Term Lines of Credit,3,152.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfMediumTermNotes,Repayments of Medium-Term Note,3,153.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfSeniorDebt,Repayments of Senior Debt,3,154.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MaturitiesOfSeniorDebt,Maturities of Senior Debt,3,155.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,EarlyRepaymentOfSeniorDebt,Early Repayment of Senior Debt,3,156.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfSubordinatedDebt,Repayments of Subordinated Debt,3,157.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,MaturitiesOfSubordinatedDebt,Maturities of Subordinated Debt,3,158.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,EarlyRepaymentOfSubordinatedDebt,Early Repayment of Subordinated Debt,3,159.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfFederalHomeLoanBankBorrowings,"Payments of FHLBank Borrowings, Financing Activities",3,160.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfConvertibleDebt,Repayments of Convertible Debt,3,161.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForSecuritiesPurchasedUnderAgreementsToResell,Payments for Securities Purchased under Agreements to Resell,3,162.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfRelatedPartyDebt,Repayments of Related Party Debt,3,163.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfAssumedDebt,Repayments of Assumed Debt,3,164.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfUnsecuredTaxExemptDebt,Repayments of Unsecured Tax Exempt Debt,3,165.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfSecuredDebt,Repayments of Secured Debt,3,166.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfUnsecuredDebt,Repayments of Unsecured Debt,3,167.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfFirstMortgageBond,Repayments of First Mortgage Bond,3,168.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfPollutionControlBond,Repayments of Pollution Control Bond,3,169.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfOtherLongTermDebt,Repayments of Other Long-Term Debt,3,170.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,FinanceLeasePrincipalPayments,"Finance Lease, Principal Payments",3,171.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfMandatoryRedeemableCapitalSecurities,Repayments of Mandatory Redeemable Capital Securities,3,172.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,WithdrawalFromContractHoldersFunds,Withdrawal from Contract Holders Funds,3,173.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfAnnuitiesAndInvestmentCertificates,Repayments of Annuities and Investment Certificates,3,174.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfOtherDebt,Repayments of Other Debt,3,175.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForDepositsAppliedToDebtRetirements,Payments for Deposits Applied to Debt Retirements,3,176.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,RepaymentsOfLongtermLoansFromVendors,Repayments of Long-Term Loans from Vendors,3,177.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentOfFinancingAndStockIssuanceCosts,Payment of Financing and Stock Issuance Costs,3,178.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsOfFinancingCosts,Payments of Financing Costs,3,179.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsOfDebtIssuanceCosts,Payments of Debt Issuance Costs,3,180.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsOfLoanCosts,Payments of Loan Costs,3,181.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsOfStockIssuanceCosts,Payments of Stock Issuance Costs,3,182.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForHedgeFinancingActivities,"Payments for Hedge, Financing Activities",3,183.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,CashDivestedFromDeconsolidation,Cash Divested from Deconsolidation,3,184.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForMergerRelatedCosts,Payments for Merger Related Costs,3,185.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForOriginationOfMortgageLoansHeldForSale,"Payment for Origination, Loan, Mortgage, Held-for-Sale",3,186.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToPurchaseMortgageLoansHeldForSale,"Payment for Purchase, Loan, Mortgage, Held-for-Sale",3,187.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForPurchaseOfSecuritiesOperatingActivities,"Payments for Purchase of Securities, Operating Activities",3,188.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForPurchaseOfOtherAssets1,Payments for Purchase of Other Assets,3,189.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForDeposits,Payments for Deposits,3,190.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForDepositsWithOtherInstitutions,Payments for Deposits with Other Institutions,3,191.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForTimeDeposits,Payments for Time Deposits,3,192.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForLoans,Payments for Loans,3,193.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PensionAndOtherPostretirementBenefitContributions,Payment for Pension and Other Postretirement Benefits,3,194.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PensionContributions,Payment for Pension Benefits,3,195.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OtherPostretirementBenefitsPayments,Payment for Other Postretirement Benefits,3,196.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForPostemploymentBenefits,Payments for Postemployment Benefits,3,197.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToEmployees,Payments to Employees,3,198.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentForContingentConsiderationLiabilityOperatingActivities,"Payment for Contingent Consideration Liability, Operating Activities",3,199.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentToAcquireLifeInsurancePolicyOperatingActivities,"Payment to Acquire Life Insurance Policy, Operating Activities",3,200.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForOtherOperatingActivities,Payments for Other Operating Activities,3,201.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,ShortTermLeasePayments,Short-Term Lease Payments,3,202.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,VariableLeasePayment,"Variable Lease, Payment",3,203.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForFees,Payments for Other Fees,3,204.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,FinanceLeaseInterestPaymentOnLiability,"Finance Lease, Interest Payment on Liability",3,205.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToSuppliers,Payments to Suppliers,3,206.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,OperatingLeasePayments,"Operating Lease, Payments",3,207.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,InterestPaidNet,"Interest Paid, Excluding Capitalized Interest, Operating Activities",3,208.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,IncomeTaxesPaid,Income Taxes Paid,3,209.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsToSuppliersAndEmployees,Payments to Suppliers and Employees,3,210.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForOtherTaxes,Payments for Other Taxes,3,211.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentForAdministrativeFees,Payment for Administrative Fees,3,212.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentForIncentiveFee,Payment for Incentive Fee,3,213.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentForManagementFee,Payment for Management Fee,3,214.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForCommissions,Payments for Commissions,3,215.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForBrokerageFees,Payments for Brokerage Fees,3,216.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForRoyalties,Payments for Royalties,3,217.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForLegalSettlements,Payments for Legal Settlements,3,218.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForEnvironmentalLiabilities,Payments for Environmental Liabilities,3,219.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
http://xbrl.us/metaModel/role,MetaModel of US GAAP Taxonomy,us-gaap,PaymentsForReinsurance,Payments for Reinsurance,3,220.0 ,0,us-gaap:Cash,http://www.xbrl.org/2021/arcrole/instant-outflow,us-gaap-instantOutflow-2024.xsd
